,Unnamed: 0,fullname,id,likes,replies,retweets,text,timestamp,user,date,time,pos,neg,neu,comp
744,744,CityGistNews,920695655189897216,0,0,0,Nobel prize winner Malala Yousafzai trolled in Pakistan for wearing skinny jeans and high heels at Oxford pic.twitter.com/Ab1gC3E5Kb,2017-10-18T16:58:44,Elexgist1,2017-10-18,16:58:44,0.307,0.0,0.693,0.7964
745,745,Leissa Remesoff,920696096325738496,0,0,0,"Malala Yousafzai is being trolled and criticized for wearing this to school, AT OXFORD, instead of her shalwar... http://fb.me/1nULBgdUH ",2017-10-18T17:00:29,lise2001,2017-10-18,17:00:29,0.0,0.122,0.878,-0.3612
746,746,Soraya Aziz,920696808493518849,7,2,1,"One must appreciate the fact that although @Malala is at Oxford University, she has not forgotten her culture or identity  pic.twitter.com/iqAhiGkhMe",2017-10-18T17:03:19,SorayaAziz,2017-10-18,17:03:19,0.187,0.0,0.813,0.5213
747,747,Coltliq Ekajaya,920697300263096321,0,0,0,"Bercelana Jins Ketat di Oxford, Malala Diledek bak Bintang Porno https://goo.gl/fb/NiMJ16 ",2017-10-18T17:05:16,ColtliqEkajaya,2017-10-18,17:05:16,0.0,0.0,1.0,0.0
748,748,Syeda Shabana Ashraf,920697965009866753,0,0,0,Malala Yousafzai attacked on social media over ‘photo of her wearing jeans and heels’' | via @telegraphhttp://www.telegraph.co.uk/news/2017/10/18/malala-yousafzai-attacked-social-media-photo-wearing-jeans-heels/ …,2017-10-18T17:07:55,SyedaShabanaAsh,2017-10-18,17:07:55,0.0,0.167,0.833,-0.4588
749,749,Unzila ⓟⓚ,920698556905873409,5,0,2,Malala usaf zai was slaying in jeans  & ugg boots. Stop trolling her u jealous peeple.,2017-10-18T17:10:16,no_limits_okay,2017-10-18,17:10:16,0.0,0.302,0.698,-0.6369
750,750,No Shave November,920698614481129477,1,0,0,Pakistan is proud of history's youngest Nobel Peace Prize winner who is now studying at Oxford University.  You make us proud Malala.,2017-10-18T17:10:30,AsjadZaidi1,2017-10-18,17:10:30,0.497,0.0,0.503,0.9501
751,751,Dagospia,920698866328133635,4,0,2,DALLA CIVILTA' ALLA VILTA' - IL NOBEL MALALA VA IN JEANS AD OXFORD E FA INFURIARE I TROLLS http://ift.tt/2yqqUdJ  pic.twitter.com/AvGXhbkbHd,2017-10-18T17:11:30,_DAGOSPIA_,2017-10-18,17:11:30,0.0,0.0,1.0,0.0
752,752,DailyO,920699557700399105,8,0,3,"#Malala trolled for sporting jeans as male gaze ignores a woman's message, again | @yasheesingh | https://goo.gl/YXGMce pic.twitter.com/aEssF9c2Ae",2017-10-18T17:14:14,DailyO_,2017-10-18,17:14:14,0.0,0.13,0.87,-0.2732
753,753,The_Strategist,920700030897610757,0,1,0,I think she has to change the dress code becoz of her last leak pic wearing jeans,2017-10-18T17:16:07,iamZohaibH,2017-10-18,17:16:07,0.0,0.138,0.862,-0.34
754,754,Mah Jabeen,920700395537739776,4,1,0,"TBH I haven’t seen one single post criticising Malala wearing jeans, but the amount of posts whining abt how Malala shouldn’t be criticised is MASSIVE. You guys made the issue noticeable by International media and now talking abt how defaming it is for Pakistan. Fuck off!",2017-10-18T17:17:34,Jabeenone,2017-10-18,17:17:34,0.0,0.24,0.76,-0.9176
755,755,Christine Rome,920701004646981632,0,0,0,Nobel winner Malala Yousafzai trolled for 'wearing skinny jeans & heels' at Oxford http://a.msn.com/01/en-ca/AAtEy58?ocid=st … You are a vindictive generation,2017-10-18T17:19:59,youngawd,2017-10-18,17:19:59,0.192,0.0,0.808,0.5859
756,756,Caroline Webb,920701535343931393,1,0,0,Protect @Malala ! Make sure no Islamist ever gets near her again. Women getting killed in Bangladesh for wearing jeans.,2017-10-18T17:22:06,philosophicweb,2017-10-18,17:22:06,0.182,0.26,0.558,-0.4753
757,757,celanabigsize,920701936856391681,0,0,0,"Kuliah Pakai Skinny Jeans dan Sepatu Hak, Malala Dikritik http://ift.tt/2x68JWS ",2017-10-18T17:23:42,celanabigsize,2017-10-18,17:23:42,0.244,0.0,0.756,0.4404
758,758,Mark Saxenmeyer,920702008184713216,0,0,0,Malala Yousafzai targeted by trolls for wearing jeans and heels at Oxford University http://fb.me/IyB4Moht ,2017-10-18T17:23:59,saxenmeyer,2017-10-18,17:23:59,0.0,0.0,1.0,0.0
759,759,celanakerjawanita,920702120860573697,0,0,0,"Kuliah Pakai Skinny Jeans dan Sepatu Hak, Malala Dikritik http://ift.tt/2x68JWS ",2017-10-18T17:24:26,celanakerjacewe,2017-10-18,17:24:26,0.244,0.0,0.756,0.4404
760,760,tega,920702376478113793,0,0,0,"Kuliah Pakai Skinny Jeans dan Sepatu Hak, Malala Dikritik http://ift.tt/2x68JWS ",2017-10-18T17:25:27,tega_ya,2017-10-18,17:25:27,0.244,0.0,0.756,0.4404
761,761,celana.ku,920702381851054080,0,0,0,"Kuliah Pakai Skinny Jeans dan Sepatu Hak, Malala Dikritik http://ift.tt/2x68JWS ",2017-10-18T17:25:28,celana_ku,2017-10-18,17:25:28,0.244,0.0,0.756,0.4404
762,762,Liputan6.com,920702846785298432,0,0,0,"Kuliah Pakai Skinny Jeans dan Sepatu Hak, Malala Dikritik http://dlvr.it/PwNBwc pic.twitter.com/agChTat4ia",2017-10-18T17:27:19,liputan6dotcom,2017-10-18,17:27:19,0.225,0.0,0.775,0.4404
763,763,jhansi ki rani  🥀,920703089157509120,4,1,0,More people lost their minds over Malala wearing jeans than when she got shot.  #letherlive #fuckoff,2017-10-18T17:28:16,mangoesxo,2017-10-18,17:28:16,0.0,0.147,0.853,-0.3774
764,764,belanjacelana,920703384809820162,0,0,0,"Kuliah Pakai Skinny Jeans dan Sepatu Hak, Malala Dikritik http://ift.tt/2x68JWS ",2017-10-18T17:29:27,belanjacelana,2017-10-18,17:29:27,0.244,0.0,0.756,0.4404
765,765,Yahoo,920703594327937032,5,2,0,Malala Yousafzai shamed for wearing skinny jeans and heels to class https://yhoo.it/2zjPfyP pic.twitter.com/GhXe6YEa5x,2017-10-18T17:30:17,Yahoo,2017-10-18,17:30:17,0.0,0.231,0.769,-0.5574
766,766,BelieveInYourself 😎,920704239051165696,0,0,0,"RT DailyO_: #Malala trolled for sporting jeans as male gaze ignores a woman's message, again | yasheesingh |… https://twitter.com/i/web/status/920699557700399105 …",2017-10-18T17:32:51,sethu1215,2017-10-18,17:32:51,0.0,0.116,0.884,-0.2732
767,767,janjimanismu,920704532505595905,0,0,0,"Kuliah Pakai Skinny Jeans dan Sepatu Hak, Malala Dikritik http://ift.tt/2x68JWS ",2017-10-18T17:34:01,janjimanismu2,2017-10-18,17:34:01,0.244,0.0,0.756,0.4404
768,768,Toscano Irriverente,920705200289173506,0,0,0,La Malala del premio Nobel si è presentata all'Università di Oxford in jeans e stivaletti con il tacco e i... https://tmblr.co/Z82eWy2R6dRLE ,2017-10-18T17:36:40,Toscanoirrivere,2017-10-18,17:36:40,0.0,0.0,1.0,0.0
769,769,Yahoo Lifestyle,920706618672779267,0,0,2,. @Malala shamed for wearing skinny jeans and heels to class https://yhoo.it/2zjEsEy pic.twitter.com/Pf4lRZYl6e,2017-10-18T17:42:18,yahoolifestyle,2017-10-18,17:42:18,0.0,0.247,0.753,-0.5574
770,770,Joaquina Pereira,920707484465160192,1,0,0,"Malala, i have read you book! admire you, keep fighting and dress as you wish, with jeans, showing your hair, if you want, best  fromLisbon https://twitter.com/wendyweb47/status/920508542196617216 …",2017-10-18T17:45:44,KinynhaPereira,2017-10-18,17:45:44,0.34,0.073,0.587,0.8439
771,771,dewi,920708085533904897,0,0,0,"Bercelana Jins Ketat di Oxford, Malala Diledek bak Bintang Porno http://dlvr.it/PwNLpc pic.twitter.com/McWw3kdTgp",2017-10-18T17:48:08,dewilestari2011,2017-10-18,17:48:08,0.0,0.0,1.0,0.0
772,772,Srinu,920708839275560960,0,0,0,Bigots target Malala Yousafzai for being pictured at Oxford in a pair of jeans http://dlvr.it/PwNN0B pic.twitter.com/YgXjo6eVHW,2017-10-18T17:51:07,srinu094,2017-10-18,17:51:07,0.0,0.0,1.0,0.0
773,773,NdigboNews,920708932150202369,0,0,0,Malala Trolled For 'Wearing Skinny Jeans & Heels At Oxford University https://goo.gl/fb/XGPtLK ,2017-10-18T17:51:30,NdigboNews,2017-10-18,17:51:30,0.0,0.0,1.0,0.0
774,774,mznoknowledge,920709330953015299,0,0,0,Malala targeted by trolls for wearing jeans  at Oxford University http://www.ibtimes.co.uk/malala-yousafzai-targeted-by-trolls-wearing-jeans-heels-oxford-university-1643612 … via @IBTimesUK,2017-10-18T17:53:05,mzknowledge,2017-10-18,17:53:05,0.0,0.0,1.0,0.0
775,775,NdigboNews,920709840883687424,0,0,0,Malala Trolled For 'Wearing Skinny Jeans & Heels At Oxford University http://dlvr.it/PwNPbx pic.twitter.com/EQMvful4vu,2017-10-18T17:55:06,NdigboNews,2017-10-18,17:55:06,0.0,0.0,1.0,0.0
776,776,Imam Tawhidi,920710065446731778,397,18,228,Muslim society didn’t care this much about your health when you got shot @Malala but now attack you for your jeans.  http://www.telegraph.co.uk/news/2017/10/18/malala-yousafzai-attacked-social-media-photo-wearing-jeans-heels/ …,2017-10-18T17:56:00,Imamofpeace,2017-10-18,17:56:00,0.08,0.158,0.762,-0.4678
777,777,Omoboy,920710371278667776,0,0,0,Malala Yousafzai attacked on social media over ‘photo of her wearing jeans and heels’ http://www.telegraph.co.uk/news/2017/10/18/malala-yousafzai-attacked-social-media-photo-wearing-jeans-heels/amp/ …,2017-10-18T17:57:13,SienceTalk,2017-10-18,17:57:13,0.0,0.176,0.824,-0.4588
778,778,Tobias Nii Tetteh,920710498609434625,0,0,0,Malala targeted by trolls for wearing skinny jeans and heels at Oxford http://metro.co.uk/2017/10/18/malala-yousafzai-targeted-by-trolls-for-wearing-skinny-jeans-and-heels-at-oxford-7008222/ … via @MetroUK,2017-10-18T17:57:43,TettehTobias,2017-10-18,17:57:43,0.0,0.0,1.0,0.0
779,779,Megan Jennings,920710951191678990,0,0,0,Malala took a Taliban bullet to the head & lived to speak in front of Parliament & go into Oxford for PPE. She can do whatever tf she wants.,2017-10-18T17:59:31,MeganJeninz,2017-10-18,17:59:31,0.0,0.0,1.0,0.0
780,780,Achyutha,920711121308233728,0,0,0,"Still a #hijabi, #Malala Yousafzai attacked on social media over ‘photo of her wearing jeans and heels’
http://www.telegraph.co.uk/news/2017/10/18/malala-yousafzai-attacked-social-media-photo-wearing-jeans-heels/# …",2017-10-18T18:00:11,achyutha,2017-10-18,18:00:11,0.0,0.158,0.842,-0.4588
781,781,Mesi Emi †,920711884587880448,0,0,0,People legit went after Malala for wearing jeans and heels. Interesting.,2017-10-18T18:03:13,ememesi,2017-10-18,18:03:13,0.213,0.0,0.787,0.4019
782,782,Sayitwell -SIW,920712276268716032,0,0,0,Malala Now Student At Oxford University https://sayitwellblog.wordpress.com/2017/10/18/malala-now-student-at-oxford-university/ …pic.twitter.com/tEhGHfGceR,2017-10-18T18:04:47,sayitwell_SIW,2017-10-18,18:04:47,0.0,0.0,1.0,0.0
783,783,linamiina,920714067412770816,0,0,0,Malala ‘muslim shamed’ cus my gyal wore some jeans and a bomber.... damn i must be 100x worse then bc ya gyals in leggings and a jumper rn x,2017-10-18T18:11:54,AlinaIdrees,2017-10-18,18:11:54,0.0,0.201,0.799,-0.7003
784,784, 🎆 🍁,920714213106049024,0,0,0,Malala Yousafzai attacked on social media over ‘photo of her wearing jeans and heels’' | via @telegraphhttp://www.telegraph.co.uk/news/2017/10/18/malala-yousafzai-attacked-social-media-photo-wearing-jeans-heels/ …,2017-10-18T18:12:29,highcools,2017-10-18,18:12:29,0.0,0.167,0.833,-0.4588
785,785,जग्गा डाकू,920714710894260224,0,0,0,they dont want their girls to get good education forget jeans sir wtf r u talking abt.this is religion of joke.which is getting serious,2017-10-18T18:14:27,JAGGA1313,2017-10-18,18:14:27,0.103,0.292,0.605,-0.5142
786,786,Zara | ASD  📌,920716164568879104,731,27,442,I LOVE JUNAID AKRAM FOR DRAGGING PETTY ASS PAKISTANI MEN THAT ARE CRYING OVER MALALA WEARING JEANS pic.twitter.com/oC8Lwe3K4s,2017-10-18T18:20:14,bisexualjisoo,2017-10-18,18:20:14,0.173,0.371,0.456,-0.6874
787,787,Najwa Zebian,920716657487699968,360,18,54,"Wearing jeans in solidarity with #Malala 

Because what you choose to wear is your choice alone. pic.twitter.com/j26yAn3I3x",2017-10-18T18:22:11,najwazebian,2017-10-18,18:22:11,0.115,0.104,0.781,0.0516
788,788,Egwumba Uche ©,920718208713330696,1,0,0,But I wear jeans every day...all day. ,2017-10-18T18:28:21,Korichnevy_Uche,2017-10-18,18:28:21,0.0,0.0,1.0,0.0
789,789,Nass,920719594318454784,3,0,0,"#Malala has won a Nobel Prize, she's helping and empowering girls, but you man, the only thing that you do is criticising her jeans loool",2017-10-18T18:33:52,Soul_914,2017-10-18,18:33:52,0.206,0.12,0.675,0.1406
790,790,Joe Reevy,920721818654330885,0,0,0,"Malala Yousafzai Nearly Died For Girls’ Education. Today, She Started At Oxford.
http://tiddly.link/8FMH3 ",2017-10-18T18:42:42,JoeReevy,2017-10-18,18:42:42,0.0,0.231,0.769,-0.5574
791,791,AtheneFashion.com,920721837943861249,0,0,0,Malala Yousafzai Wears Jeans With Boots and Gets Shamed http://ift.tt/2zkFkJk ,2017-10-18T18:42:47,AtheneFashion,2017-10-18,18:42:47,0.0,0.286,0.714,-0.5574
792,792,Anne Targaryen,920722239825342465,0,0,0,serius la malala kena kecam sebab pakai jeans ,2017-10-18T18:44:22,anthntsh,2017-10-18,18:44:22,0.0,0.0,1.0,0.0
793,793,SRG,920722315276677121,0,0,0,Malala keeps her head covered at oxford too.,2017-10-18T18:44:40,sarimrashid,2017-10-18,18:44:40,0.0,0.0,1.0,0.0
794,794, ⚡️CommonWhiteGirl ⚡️,920722837991718913,0,0,0,"Malala Yousafzai Wears Jeans With Boots and Gets Shamed Malala Yousafzai’s story is one of the most powerful out there. Last Monday, she tw…",2017-10-18T18:46:45,_teen_problem,2017-10-18,18:46:45,0.108,0.125,0.767,-0.1298
795,795,Luxury,920723216959725569,0,0,0,Malala Yousafzai Wears Jeans With Boots and Gets Shamed http://ift.tt/2zkFkJk ,2017-10-18T18:48:15,Luxury_etc,2017-10-18,18:48:15,0.0,0.286,0.714,-0.5574
796,796,TSEC,920723347750633473,0,1,0,Malala Yousafzai attacked on social media over ‘photo of her wearing jeans and heels’ http://www.telegraph.co.uk/news/2017/10/18/malala-yousafzai-attacked-social-media-photo-wearing-jeans-heels/?WT.mc_id=tmg_share_tw … via @telegraphnews,2017-10-18T18:48:46,TomTSEC,2017-10-18,18:48:46,0.0,0.158,0.842,-0.4588
797,797,House Stark,920724382560817153,0,2,0,Bc uska admission Oxford me hua hai. Padhai chod k wapis aa jaye?,2017-10-18T18:52:53,manikgupta1,2017-10-18,18:52:53,0.0,0.0,1.0,0.0
798,798,Sid,920726575779266561,0,0,0,Malala was shot by the taliban for speaking about educational rights and people have the audacity to shame her for wearing pants to Oxford??,2017-10-18T19:01:36,sid_ludwick,2017-10-18,19:01:36,0.0,0.131,0.869,-0.5362
799,799,SchiavoneIsGod,920727044358631425,0,0,0,"Woman wears jeans shocker, wonder what they make of the twins on Babestation? Backward thinking needs to change.",2017-10-18T19:03:28,F4Whof,2017-10-18,19:03:28,0.0,0.086,0.914,-0.1531
800,800,Soraya Aziz,920727244259065856,0,1,0,What's wrong with wearing jeans?,2017-10-18T19:04:15,SorayaAziz,2017-10-18,19:04:15,0.0,0.437,0.563,-0.4767
801,801,Psudeintelctua,920728036647034880,0,0,0,some people want to see her in shuttle cock burqa in oxford what is wrong with her dressing keep it up malala,2017-10-18T19:07:24,pseudointe,2017-10-18,19:07:24,0.052,0.188,0.76,-0.5267
802,802,Wendy Laurent,920728312388947969,0,0,0,Bravo Malala. Best of luck. Have a great 1st year at Oxford.,2017-10-18T19:08:30,WendyLaurent4,2017-10-18,19:08:30,0.585,0.0,0.415,0.9062
803,803,dusty sneakers,920731086627381248,0,0,0,Jeans and t shirt would go well with your head gear imam,2017-10-18T19:19:32,Swampfist,2017-10-18,19:19:32,0.174,0.0,0.826,0.2732
804,804,عائشہ,920731398046142465,13,0,3,"Matlab tm shalwaar kameez k sath joggers pehn lo, wo theak.... lekin Malala jeans na pehnay. Wah yaar.",2017-10-18T19:20:46,ayeshah197,2017-10-18,19:20:46,0.0,0.0,1.0,0.0
805,805,Blair Welch,920732142216404993,0,0,0,#smufashionmedia questions about Malala's choice to wear skinny jeans is sparking controversy https://twitter.com/teenvogue/status/920731226230620160 …,2017-10-18T19:23:43,blairwelch2310,2017-10-18,19:23:43,0.0,0.0,1.0,0.0
806,806,Ali Sichilongo,920732484748398593,0,0,0,@Malala targeted by trolls for wearing jeans  at @UniOfOxford http://www.ibtimes.co.uk/malala-yousafzai-targeted-by-trolls-wearing-jeans-heels-oxford-university-1643612 … via @IBTimesUK,2017-10-18T19:25:05,Ali_Star,2017-10-18,19:25:05,0.0,0.0,1.0,0.0
807,807,Business Insider,920732937175359494,48,4,20,"The incredible life of Nobel Prize winner @Malala, who just started college at Oxford http://read.bi/2ilcvsQ pic.twitter.com/JqAVefAhyW",2017-10-18T19:26:53,businessinsider,2017-10-18,19:26:53,0.336,0.0,0.664,0.7964
808,808,Careers Insider,920732943244496897,0,0,0,"The incredible life of Nobel Prize winner @Malala, who just started college at Oxford http://read.bi/2ilcvsQ pic.twitter.com/hK7rIipJl0",2017-10-18T19:26:54,CareersInsider,2017-10-18,19:26:54,0.336,0.0,0.664,0.7964
809,809,Politics Insider,920732949380812800,4,0,1,"The incredible life of Nobel Prize winner @Malala, who just started college at Oxford http://read.bi/2ilcvsQ pic.twitter.com/BG9ZzUmVw6",2017-10-18T19:26:56,Politicsinsider,2017-10-18,19:26:56,0.336,0.0,0.664,0.7964
810,810,Lifestyle Insider,920732954241978369,0,0,0,"The incredible life of Nobel Prize winner @Malala, who just started college at Oxford http://read.bi/2ilcvsQ pic.twitter.com/4Qyh919Ogw",2017-10-18T19:26:57,lifeinsider,2017-10-18,19:26:57,0.336,0.0,0.664,0.7964
811,811,Strategy Insider,920732959640096769,0,0,0,"The incredible life of Nobel Prize winner @Malala, who just started college at Oxford http://read.bi/2ilcvsQ pic.twitter.com/nB9gOWkHAc",2017-10-18T19:26:58,BI_Strategy,2017-10-18,19:26:58,0.336,0.0,0.664,0.7964
812,812,J,920733025108971520,0,0,0,"The incredible life of Nobel Prize winner Malala, who just started college at Oxford http://read.bi/2ilcvsQ  pic.twitter.com/5qY7XWSGEX",2017-10-18T19:27:14,Juancarlos_Mike,2017-10-18,19:27:14,0.336,0.0,0.664,0.7964
813,813,Saad Alqahtani,920733350901448706,0,0,0,"RT businessinsider ""The incredible life of Nobel Prize winner Malala, who just started college at Oxford … pic.twitter.com/8aVJgouoOd""",2017-10-18T19:28:31,salqahtani1111,2017-10-18,19:28:31,0.321,0.0,0.679,0.7964
814,814,Investing Insight,920733683325325313,0,0,0,"businessinsider: The incredible life of Nobel Prize winner Malala, who just started college at Oxford … pic.twitter.com/sr3l38fNSW",2017-10-18T19:29:51,InvestingLatest,2017-10-18,19:29:51,0.336,0.0,0.664,0.7964
815,815,The_Strategist,920734047604822016,0,0,0,Nothing is wrong in wearing a jeans. She was criticise couple of days ago on wearing jeans so she has to change the dress code.,2017-10-18T19:31:18,iamZohaibH,2017-10-18,19:31:18,0.093,0.106,0.801,-0.089
816,816,Ashley Richardson,920734069096439809,1,0,0,"The incredible life of Nobel Prize winner Malala, who just started college at Oxford http://read.bi/2ilcvsQ  pic.twitter.com/KHgpymzL11",2017-10-18T19:31:23,iashleyrichards,2017-10-18,19:31:23,0.336,0.0,0.664,0.7964
817,817,WellRounded News,920734220196212738,0,0,0,"The incredible life of Nobel Prize winner Malala, who just started college at Oxford http://read.bi/2ilcvsQ pic.twitter.com/L2Kzr5jUYg",2017-10-18T19:31:59,WellRoundedNews,2017-10-18,19:31:59,0.336,0.0,0.664,0.7964
818,818,SimplisticPro,920734411724853248,0,0,1,"businessinsider: The incredible life of Nobel Prize winner Malala, who just started college at Oxford … pic.twitter.com/Tto05wS67c",2017-10-18T19:32:44,simplisticpro,2017-10-18,19:32:44,0.336,0.0,0.664,0.7964
819,819,Carol Henry,920735031919648769,0,0,0,Malala Yousafzai attacked on social media over 'photo of her wearing jeans and heels' http://bit.ly/2zhYOhr ,2017-10-18T19:35:12,1CarolHenry2,2017-10-18,19:35:12,0.0,0.176,0.824,-0.4588
820,820,News Today,920735690865995778,0,0,0,Nobel prize winner Malala Yousafzai trolled for wearing jeans and high heels at Oxford http://ift.tt/2yxSCmA ,2017-10-18T19:37:49,newstodayngr,2017-10-18,19:37:49,0.353,0.0,0.647,0.7964
821,821,Sara Darvy,920737470483959808,0,0,0,Everyone whose trolling @Malala for wearing SKINNY JEANS AND HEELS needs to GET A LIFE WOWWWW #muslimgirlswithstyle #Malala,2017-10-18T19:44:54,SaraDarvy,2017-10-18,19:44:54,0.0,0.0,1.0,0.0
822,822,Guioteca,920737526268260352,0,0,0,La Premio Nobel #Malala usa tacos y jeans en la #universidad y se desata un escándalo | https://www.guioteca.com/fotografia/la-premio-nobel-malala-usa-tacos-y-jeans-en-la-universidad-y-se-desata-un-escandalo/ …pic.twitter.com/pgbhn74D7R,2017-10-18T19:45:07,Guioteca,2017-10-18,19:45:07,0.0,0.0,1.0,0.0
823,823,Danale,920739460916105216,0,0,0,Malala Yousafzai attacked on social media over ‘photo of her wearing jeans and heels’' | via @telegraphhttp://www.telegraph.co.uk/news/2017/10/18/malala-yousafzai-attacked-social-media-photo-wearing-jeans-heels/ …,2017-10-18T19:52:48,Danale,2017-10-18,19:52:48,0.0,0.167,0.833,-0.4588
824,824,Mariam Kobras,920739811056427008,2,0,0,LEAVE HER ALONE FOR ... - Malala targeted by trolls for wearing skinny jeans and heels at Oxford http://metro.co.uk/2017/10/18/malala-yousafzai-targeted-by-trolls-for-wearing-skinny-jeans-and-heels-at-oxford-7008222/ … via @metrouk,2017-10-18T19:54:12,Mariam_Kobras,2017-10-18,19:54:12,0.0,0.206,0.794,-0.567
825,825,Smart Girl Society,920741379130740739,0,0,0,Inspiring woman! Malala Yousafzai attends first lecture at Oxford University - https://goo.gl/mci5Ef ,2017-10-18T20:00:25,SmartGirlSoc,2017-10-18,20:00:25,0.236,0.0,0.764,0.4753
826,826,Women's CommunityCTX,920741420226564097,0,0,1,This week’s #WCW is the incredibly brave Malala Yousafzai! Malala is celebrating her first week as an Oxford University student! pic.twitter.com/pfPjdRKa4R,2017-10-18T20:00:35,WomenCTX,2017-10-18,20:00:35,0.296,0.0,0.704,0.8392
827,827,Siddy,920742248064487424,0,0,0,Nobelprizewinner Malala Yousafzai trolledfor 'wearingskinny jeansandheels insteadofMuslim dress at Oxford University http://a.msn.com/01/en-ca/AAtEy58?ocid=st …,2017-10-18T20:03:53,sidontae,2017-10-18,20:03:53,0.0,0.0,1.0,0.0
828,828,MarketingForJustice,920743335341457410,0,0,0,"""The incredible life of Nobel Prize winner Malala, who just started college at Oxford … pic.twitter.com/p82Eek3TVn""https://twitter.com/businessinsider/status/920732937175359494 …",2017-10-18T20:08:12,market4justice,2017-10-18,20:08:12,0.353,0.0,0.647,0.7964
829,829,Nicole Vitorio,920744520144248832,0,0,0,Malala Yousafzai Wears Jeans With Boots and Gets Shamed https://www.teenvogue.com/story/malala-yousafzai-wears-jeans-boots-gets-shamed?utm_source=dlvr.it&utm_medium=twitter …,2017-10-18T20:12:54,NicoleVitorio,2017-10-18,20:12:54,0.0,0.286,0.714,-0.5574
830,830,Peter Evans,920745090187792384,1,0,0,I happy you wear jeans bro!May Allah bless you.Remember we all are naked in Allah eyes.He looks at our souls not our bodies to see who we be,2017-10-18T20:15:10,EvansManu1,2017-10-18,20:15:10,0.214,0.0,0.786,0.7777
831,831,Rachel Middleton,920746582965964800,0,0,0,Malala Yousafzai targeted by trolls for wearing jeans and heels at Oxford University http://ibt.uk/A6tZs?utm_source=social&utm_medium=twitter&utm_campaign=/malala-yousafzai-targeted-by-trolls-wearing-jeans-heels-oxford-university-1643612 …,2017-10-18T20:21:06,NewswithRachel,2017-10-18,20:21:06,0.0,0.0,1.0,0.0
832,832,Maggie Cameron,920748061416026112,0,0,0,Malala Yousafzai trolled for 'wearing skinny jeans and heels' instead of Muslim dress at Oxford University http://a.msn.com/01/en-ca/AAtEy58?ocid=st …,2017-10-18T20:26:59,maggs3270,2017-10-18,20:26:59,0.0,0.0,1.0,0.0
833,833,Daily Info Facts,920748913119891456,0,0,0,(In the Firing Line Again: Malala Criticized Over Jeans and Boots) has been published on Daily Info Facts - http://dailyinfofacts.com/world/in-the-firing-line-again-malala-criticized-over-jeans-and-boots.html …pic.twitter.com/UME1bX1wuw,2017-10-18T20:30:22,DailyInfoFacts,2017-10-18,20:30:22,0.0,0.214,0.786,-0.5994
834,834,Your Crush,920749942800445440,0,0,0,ICYMI: Malala Yousafzai trolled for 'wearing skinny jeans and high heels to Oxford http://dlvr.it/PwPdzr pic.twitter.com/FP9Czm1Uxb,2017-10-18T20:34:27,informnaijablog,2017-10-18,20:34:27,0.0,0.0,1.0,0.0
835,835,madiha.sehar,920749972382978048,0,1,0,For gods sake she is wearing normal jeans and boots.what do they  expec?Thin salwar kameez ? pic.twitter.com/syEVlWYmtW,2017-10-18T20:34:34,spacurles20,2017-10-18,20:34:34,0.0,0.0,1.0,0.0
836,836,Niven Shikha,920750076649078784,0,0,0,So there’s two controversies today Melania’s stunt double & Malala wearing jeans.,2017-10-18T20:34:59,niiiiiiveeeeeen,2017-10-18,20:34:59,0.0,0.0,1.0,0.0
837,837,24new.pro,920752319347732480,0,0,0,New post (In the Firing Line Again: Malala Criticized Over Jeans and Boots) has been published on World news - https://24news.pro/world/in-the-firing-line-again-malala-criticized-over-jeans-and-boots.html …pic.twitter.com/IQJ3JU8A03,2017-10-18T20:43:54,24newPro,2017-10-18,20:43:54,0.0,0.205,0.795,-0.5994
838,838,Deplorable Infidel 🇨🇦,920755476039700480,0,0,0,Malala Yousafzai attacked on social media over ‘photo of her wearing jeans and heels’ http://www.telegraph.co.uk/news/2017/10/18/malala-yousafzai-attacked-social-media-photo-wearing-jeans-heels/?WT.mc_id=tmg_share_tw … via @telegraphnews,2017-10-18T20:56:26,LivonM,2017-10-18,20:56:26,0.0,0.158,0.842,-0.4588
839,839,tilly  🦇,920756720443510784,25,1,6,are people seriously getting mad at malala yousafzai for wearing jeans and heels? really???,2017-10-18T21:01:23,ridethewildhaze,2017-10-18,21:01:23,0.0,0.328,0.672,-0.7059
840,840,Rizwan Saif Randhawa,920757576739930112,1,0,1,Yeh bhi gunah woh bhi gunah thehra...Malala ka jeans pehan lena...Mahira ka cgrt pena..mere watan ka har shakhas by badguma thehra #Malala,2017-10-18T21:04:47,RizwanSaifRandh,2017-10-18,21:04:47,0.0,0.0,1.0,0.0
841,841,For Women Only,920757767266222080,0,0,0,"Malala Yousafzai wears skinny jeans, heels to Oxford University; gets trolled http://dresses.gold/malala-yousafzai-wears-skinny-denims-heels-to-oxford-college-will-get-trolled/ …",2017-10-18T21:05:33,ForWomenOnly_,2017-10-18,21:05:33,0.0,0.0,1.0,0.0
842,842,Riz Rind,920758508232069121,0,0,0,Jeans is our culture like the updated version of iso? Since when jeans is in out culture,2017-10-18T21:08:29,RizRind,2017-10-18,21:08:29,0.135,0.0,0.865,0.3612
843,843,annie vega,920758796196241408,1,0,0,Por qué les molesta tanto que Malala use jeans?? Es su vida!! Nada les parece... Nunca!,2017-10-18T21:09:38,annievegac,2017-10-18,21:09:38,0.0,0.0,1.0,0.0
